date,epu
1963-02-28,0.05454545454545454
1963-03-31,0.04
1963-04-30,0.04504504504504504
1963-05-31,0.03056768558951965
1963-06-30,0.03349282296650718
1963-07-31,0.020833333333333332
1963-08-31,0.01818181818181818
1963-09-30,0.0330188679245283
1963-10-31,0.03088803088803089
1963-11-30,0.03070175438596491
1963-12-31,0.04332129963898917
1964-01-31,0.036
1964-02-29,0.03619909502262444
1964-03-31,0.055776892430278883
1964-04-30,0.05357142857142857
1964-05-31,0.018115942028985508
1964-06-30,0.03142857142857143
1964-07-31,0.03361344537815126
1964-08-31,0.027649769585253458
1964-09-30,0.03691275167785235
1964-10-31,0.022556390977443608
1964-11-30,0.036036036036036036
1964-12-31,0.05106382978723404
1965-01-31,0.07630522088353414
1965-02-28,0.031746031746031744
1965-03-31,0.03482587064676617
1965-04-30,0.03225806451612903
1965-05-31,0.06310679611650485
1965-06-30,0.049773755656108594
1965-07-31,0.06147540983606557
1965-08-31,0.03802281368821293
1965-09-30,0.06878306878306878
1965-10-31,0.04090909090909091
1965-11-30,0.03773584905660377
1965-12-31,0.0823045267489712
1966-01-31,0.13259668508287292
1966-02-28,0.04819277108433735
1966-03-31,0.07614213197969544
1966-04-30,0.059322033898305086
1966-05-31,0.06282722513089005
1966-06-30,0.07602339181286549
1966-07-31,0.025
1966-08-31,0.035398230088495575
1966-09-30,0.03296703296703297
1966-10-31,0.056818181818181816
1966-11-30,0.08421052631578947
1966-12-31,0.050505050505050504
1967-01-31,0.0
1967-02-28,0.032679738562091505
1967-03-31,0.007352941176470588
1967-04-30,0.02631578947368421
1967-05-31,0.007352941176470588
1967-06-30,0.02631578947368421
1967-07-31,0.015625
1967-08-31,0.0390625
1967-09-30,0.046153846153846156
1967-10-31,0.03007518796992481
1967-11-30,0.08256880733944955
1967-12-31,0.04950495049504951
1968-01-31,0.03225806451612903
1968-02-29,0.012048192771084338
1968-03-31,0.08396946564885496
1968-04-30,0.017241379310344827
1968-05-31,0.049723756906077346
1968-06-30,0.022988505747126436
1968-07-31,0.08955223880597014
1968-08-31,0.018867924528301886
1968-09-30,0.04672897196261682
1968-10-31,0.03508771929824561
1968-11-30,0.022556390977443608
1968-12-31,0.10429447852760736
1969-01-31,0.0546875
1969-02-28,0.006666666666666667
1969-03-31,0.020134228187919462
1969-04-30,0.043478260869565216
1969-05-31,0.026785714285714284
1969-06-30,0.02127659574468085
1969-07-31,0.057692307692307696
1969-08-31,0.0472972972972973
1969-09-30,0.03680981595092025
1969-10-31,0.046153846153846156
1969-11-30,0.03184713375796178
1969-12-31,0.037037037037037035
1970-01-31,0.0374331550802139
1970-02-28,0.042328042328042326
1970-03-31,0.022935779816513763
1970-04-30,0.03184713375796178
1970-05-31,0.043478260869565216
1970-06-30,0.020689655172413793
1970-07-31,0.014184397163120567
1970-08-31,0.017964071856287425
1970-09-30,0.016666666666666666
1970-10-31,0.0053475935828877
1970-11-30,0.0111731843575419
1970-12-31,0.013333333333333334
1971-01-31,
1971-02-28,0.02631578947368421
1971-03-31,0.0058823529411764705
1971-04-30,0.0273972602739726
1971-05-31,0.06358381502890173
1971-06-30,0.014285714285714285
1971-07-31,0.020512820512820513
1971-08-31,0.0423728813559322
1971-09-30,0.033816425120772944
1971-10-31,0.03333333333333333
1971-11-30,0.024875621890547265
1971-12-31,0.02631578947368421
1972-01-31,0.033816425120772944
1972-02-29,0.04891304347826087
1972-03-31,0.05286343612334802
1972-04-30,0.0182648401826484
1972-05-31,0.02531645569620253
1972-06-30,0.029661016949152543
1972-07-31,0.034482758620689655
1972-08-31,0.02857142857142857
1972-09-30,0.02109704641350211
1972-10-31,0.023411371237458192
1972-11-30,0.0041841004184100415
1972-12-31,0.008583690987124463
1973-01-31,0.03070175438596491
1973-02-28,0.040229885057471264
1973-03-31,0.035398230088495575
1973-04-30,0.03686635944700461
1973-05-31,0.02459016393442623
1973-06-30,0.021929824561403508
1973-07-31,0.03260869565217391
1973-08-31,0.014018691588785047
1973-09-30,0.06930693069306931
1973-10-31,0.02824858757062147
1973-11-30,0.03619909502262444
1973-12-31,0.03861003861003861
1974-01-31,0.049773755656108594
1974-02-28,0.054187192118226604
1974-03-31,0.042735042735042736
1974-04-30,0.0502092050209205
1974-05-31,0.030434782608695653
1974-06-30,0.027777777777777776
1974-07-31,0.028112449799196786
1974-08-31,0.004761904761904762
1974-09-30,0.04680851063829787
1974-10-31,0.04633204633204633
1974-11-30,0.03389830508474576
1974-12-31,0.0627177700348432
1975-01-31,0.04501607717041801
1975-02-28,0.029197080291970802
1975-03-31,0.02857142857142857
1975-04-30,0.07389162561576355
1975-05-31,0.033210332103321034
1975-06-30,0.04234527687296417
1975-07-31,0.03215434083601286
1975-08-31,0.02564102564102564
1975-09-30,0.0423728813559322
1975-10-31,0.04633204633204633
1975-11-30,0.019169329073482427
1975-12-31,0.030303030303030304
1976-01-31,0.05803571428571429
1976-02-29,0.039473684210526314
1976-03-31,0.032467532467532464
1976-04-30,0.01702127659574468
1976-05-31,0.08088235294117647
1976-06-30,0.022727272727272728
1976-07-31,0.05339805825242718
1976-08-31,0.03202846975088968
1976-09-30,0.02030456852791878
1976-10-31,0.03608247422680412
1976-11-30,0.022321428571428572
1976-12-31,0.041666666666666664
1977-01-31,0.04428044280442804
1977-02-28,0.022123893805309734
1977-03-31,0.01020408163265306
1977-04-30,0.01702127659574468
1977-05-31,0.03286384976525822
1977-06-30,0.041666666666666664
1977-07-31,0.02973977695167286
1977-08-31,0.05504587155963303
1977-09-30,0.04265402843601896
1977-10-31,0.040740740740740744
1977-11-30,0.03205128205128205
1977-12-31,0.051829268292682924
1978-01-31,0.05016722408026756
1978-02-28,0.04186046511627907
1978-03-31,0.028688524590163935
1978-04-30,0.040955631399317405
1978-05-31,0.05319148936170213
1978-06-30,0.04230769230769231
1978-07-31,0.04983388704318937
1978-08-31,0.05244755244755245
1978-09-30,0.04318936877076412
1978-10-31,0.02280130293159609
1978-11-30,0.029940119760479042
1978-12-31,0.05245901639344262
1979-01-31,0.03735632183908046
1979-02-28,0.047021943573667714
1979-03-31,0.06951871657754011
1979-04-30,0.06280193236714976
1979-05-31,0.05141388174807198
1979-06-30,0.06954436450839328
1979-07-31,0.07640449438202247
1979-08-31,0.07981220657276995
1979-09-30,0.061274509803921566
1979-10-31,0.06712962962962964
1979-11-30,0.0845771144278607
1979-12-31,0.05183585313174946
1980-01-31,0.04816955684007707
1980-02-29,0.061465721040189124
1980-03-31,0.059957173447537475
1980-04-30,0.06517311608961303
1980-05-31,0.06118143459915612
1980-06-30,0.053784860557768925
1980-07-31,0.044444444444444446
1980-08-31,0.04181818181818182
1980-09-30,0.054276315789473686
1980-10-31,0.05
1980-11-30,0.06368330464716007
1980-12-31,0.06007067137809187
1981-01-31,0.06721311475409836
1981-02-28,0.060903732809430254
1981-03-31,0.06097560975609756
1981-04-30,0.045075125208681135
1981-05-31,0.04285714285714286
1981-06-30,0.03232323232323232
1981-07-31,0.03364485981308411
1981-08-31,0.03636363636363636
1981-09-30,0.04428044280442804
1981-10-31,0.06521739130434782
1981-11-30,0.019230769230769232
1981-12-31,0.04051863857374392
1982-01-31,0.04440497335701599
1982-02-28,0.028960817717206135
1982-03-31,0.03600654664484452
1982-04-30,0.05245901639344262
1982-05-31,0.03806228373702422
1982-06-30,0.05516014234875445
1982-07-31,0.04609929078014184
1982-08-31,0.04498269896193772
1982-09-30,0.044534412955465584
1982-10-31,0.04508856682769726
1982-11-30,0.0336
1982-12-31,0.05030487804878049
1983-01-31,0.041379310344827586
1983-02-28,0.022887323943661973
1983-03-31,0.048458149779735685
1983-04-30,0.04626865671641791
1983-05-31,0.024311183144246355
1983-06-30,0.04114490161001789
1983-07-31,0.03529411764705882
1983-08-31,0.0391304347826087
1983-09-30,0.04381846635367762
1983-10-31,0.03538461538461538
1983-11-30,0.02857142857142857
1983-12-31,0.03260869565217391
1984-01-31,0.053516819571865444
1984-02-29,0.035493827160493825
1984-03-31,0.027576197387518143
1984-04-30,0.028688524590163935
1984-05-31,0.01948051948051948
1984-06-30,0.038560411311053984
1984-07-31,0.02199223803363519
1984-08-31,0.028493894165535955
1984-09-30,0.04144385026737968
1984-10-31,0.02644836272040302
1984-11-30,0.01689545934530095
1984-12-31,0.029551954242135366
1985-01-31,0.028455284552845527
1985-02-28,0.022304832713754646
1985-03-31,0.026567481402763018
1985-04-30,0.03953488372093023
1985-05-31,0.02598870056497175
1985-06-30,0.0286368843069874
1985-07-31,0.025669642857142856
1985-08-31,0.013679890560875513
1985-09-30,0.03926701570680628
1985-10-31,0.037516170763260026
1985-11-30,0.02240566037735849
1985-12-31,0.03403755868544601
1986-01-31,0.046674445740956826
1986-02-28,0.03918722786647315
1986-03-31,0.04506699147381242
1986-04-30,0.044642857142857144
1986-05-31,0.03546910755148741
1986-06-30,0.03827751196172249
1986-07-31,0.031217481789802288
1986-08-31,0.035437430786267994
1986-09-30,0.038944723618090454
1986-10-31,0.029451137884872823
1986-11-30,0.03345724907063197
1986-12-31,0.040983606557377046
1987-01-31,0.0187192118226601
1987-02-28,0.03610832497492478
1987-03-31,0.03324348607367475
1987-04-30,0.03176130895091434
1987-05-31,0.016221374045801526
1987-06-30,0.041
1987-07-31,0.0254841997961264
1987-08-31,0.02968270214943705
1987-09-30,0.033084311632870865
1987-10-31,0.050049067713444556
1987-11-30,0.05908096280087528
1987-12-31,0.04487179487179487
1988-01-31,0.04271123491179202
1988-02-29,0.039301310043668124
1988-03-31,0.0611587982832618
1988-04-30,0.04035874439461883
1988-05-31,0.024280575539568347
1988-06-30,0.0423728813559322
1988-07-31,0.03700361010830325
1988-08-31,0.03418054338299737
1988-09-30,0.02485089463220676
1988-10-31,0.031164069660861594
1988-11-30,0.028142589118198873
1988-12-31,0.030505243088655862
1989-01-31,0.02537593984962406
1989-02-28,0.025780189959294438
1989-03-31,0.05392156862745098
1989-04-30,0.06791907514450866
1989-05-31,0.034482758620689655
1989-06-30,0.049528301886792456
1989-07-31,0.046218487394957986
1989-08-31,0.026845637583892617
1989-09-30,0.03795620437956204
1989-10-31,0.0453257790368272
1989-11-30,0.04774535809018567
1989-12-31,0.053367217280813214
1990-01-31,0.040419161676646706
1990-02-28,0.048411497730711045
1990-03-31,0.07003891050583658
1990-04-30,0.04897959183673469
1990-05-31,0.04084321475625823
1990-06-30,0.05689900426742532
1990-07-31,0.03360581289736603
1990-08-31,0.034303534303534305
1990-09-30,0.033121019108280254
1990-10-31,0.02480270574971815
1990-11-30,0.03441860465116279
1990-12-31,0.04400749063670412
1991-01-31,0.04070305272895467
1991-02-28,0.03916768665850673
1991-03-31,0.041123370110330994
1991-04-30,0.04318618042226487
1991-05-31,0.029209621993127148
1991-06-30,0.0311587147030185
1991-07-31,0.03277236492471213
1991-08-31,0.026923076923076925
1991-09-30,0.027184466019417475
1991-10-31,0.03274087932647334
1991-11-30,0.036476868327402136
1991-12-31,0.044180118946474084
1992-01-31,0.03436988543371522
1992-02-29,0.03798670465337132
1992-03-31,0.030278884462151396
1992-04-30,0.03510204081632653
1992-05-31,0.03115501519756839
1992-06-30,0.027777777777777776
1992-07-31,0.027004909983633387
1992-08-31,0.022764227642276424
1992-09-30,0.0274765003615329
1992-10-31,0.02090032154340836
1992-11-30,0.025727826675693975
1992-12-31,0.04249485949280329
1993-01-31,0.0267639902676399
1993-02-28,0.03215169002473207
1993-03-31,0.033585222502099076
1993-04-30,0.02308265078183172
1993-05-31,0.01842664776754075
1993-06-30,0.02825278810408922
1993-07-31,0.023947151114781174
1993-08-31,0.034874290348742905
1993-09-30,0.03527168732125834
1993-10-31,0.02674230145867099
1993-11-30,0.029411764705882353
1993-12-31,0.031879194630872486
1994-01-31,0.0440251572327044
1994-02-28,0.034013605442176874
1994-03-31,0.0484903934126258
1994-04-30,0.040380047505938245
1994-05-31,0.03181076672104405
1994-06-30,0.03488372093023256
1994-07-31,0.03805668016194332
1994-08-31,0.0249597423510467
1994-09-30,0.02334267040149393
1994-10-31,0.027410207939508508
1994-11-30,0.02250562640660165
1994-12-31,0.03824701195219123
1995-01-31,0.0368763557483731
1995-02-28,0.036348949919224556
1995-03-31,0.05611510791366906
1995-04-30,0.0350140056022409
1995-05-31,0.025510204081632654
1995-06-30,0.037037037037037035
1995-07-31,0.03367875647668394
1995-08-31,0.026578073089700997
1995-09-30,0.026565464895635674
1995-10-31,0.03669008587041374
1995-11-30,0.036897590361445784
1995-12-31,0.030397505845674203
1996-01-31,0.03413498836307215
1996-02-29,0.025048169556840076
1996-03-31,0.041628122109158186
1996-04-30,0.025880661394680086
1996-05-31,0.03251387787470262
1996-06-30,0.024509803921568627
1996-07-31,0.026382978723404255
1996-08-31,0.01638065522620905
1996-09-30,0.0195578231292517
1996-10-31,0.026688907422852376
1996-11-30,0.01885369532428356
1996-12-31,0.037319762510602206
1997-01-31,0.03135313531353135
1997-02-28,0.027901785714285716
1997-03-31,0.037037037037037035
1997-04-30,0.02581261950286807
1997-05-31,0.03423566878980892
1997-06-30,0.02633744855967078
1997-07-31,0.028830313014827018
1997-08-31,0.04
1997-09-30,0.05102040816326531
1997-10-31,0.0379746835443038
1997-11-30,0.025404157043879907
1997-12-31,0.046096654275092935
1998-01-31,0.05352112676056338
1998-02-28,0.045174537987679675
1998-03-31,0.03307223672758921
1998-04-30,0.028739867354458364
1998-05-31,0.04085106382978723
1998-06-30,0.048494983277591976
1998-07-31,0.044070512820512824
1998-08-31,0.038797284190106696
1998-09-30,0.06530958439355386
1998-10-31,0.05638766519823789
1998-11-30,0.04186046511627907
1998-12-31,0.054385964912280704
1999-01-31,0.051166290443942816
1999-02-28,0.05642633228840126
1999-03-31,0.04821150855365474
1999-04-30,0.043478260869565216
1999-05-31,0.03251318101933216
1999-06-30,0.03900709219858156
1999-07-31,0.04240882103477523
1999-08-31,0.03818827708703375
1999-09-30,0.04728950403690888
1999-10-31,0.036290322580645164
1999-11-30,0.03251387787470262
1999-12-31,0.030405405405405407
2000-01-31,0.03424657534246575
2000-02-29,0.027058823529411764
2000-03-31,0.032134659525631215
2000-04-30,0.03706896551724138
2000-05-31,0.036133694670280034
2000-06-30,0.0301255230125523
2000-07-31,0.041777777777777775
2000-08-31,0.03608247422680412
2000-09-30,0.0373066424021838
2000-10-31,0.026694045174537988
2000-11-30,0.03116883116883117
2000-12-31,0.03816793893129771
2001-01-31,0.04795918367346939
2001-02-28,0.031408308004052685
2001-03-31,0.0397196261682243
2001-04-30,0.03539019963702359
2001-05-31,0.03146509341199607
2001-06-30,0.028079710144927536
2001-07-31,0.02631578947368421
2001-08-31,0.037109375
2001-09-30,0.03044280442804428
2001-10-31,0.0430672268907563
2001-11-30,0.029812606473594547
2001-12-31,0.0338409475465313
2002-01-31,0.03926482873851295
2002-02-28,0.041031652989449004
2002-03-31,0.0325
2002-04-30,0.03858520900321544
2002-05-31,0.04055496264674493
2002-06-30,0.02301255230125523
2002-07-31,0.04680851063829787
2002-08-31,0.0499092558983666
2002-09-30,0.05125725338491296
2002-10-31,0.03236607142857143
2002-11-30,0.03870967741935484
2002-12-31,0.04820261437908497
2003-01-31,0.04504504504504504
2003-02-28,0.045020463847203276
2003-03-31,0.06389157792836399
2003-04-30,0.07338444687842278
2003-05-31,0.07930607187112763
2003-06-30,0.04623115577889447
2003-07-31,0.05649157581764123
2003-08-31,0.04028197381671702
2003-09-30,0.04524033930254477
2003-10-31,0.049494949494949494
2003-11-30,0.04592314901593252
2003-12-31,0.04225352112676056
2004-01-31,0.042690815006468305
2004-02-29,0.04940923737916219
2004-03-31,0.038381742738589214
2004-04-30,0.04927007299270073
2004-05-31,0.04318936877076412
2004-06-30,0.05910852713178295
2004-07-31,0.05808325266214908
2004-08-31,0.0646186440677966
2004-09-30,0.04386839481555334
2004-10-31,0.04918032786885246
2004-11-30,0.036541889483065956
2004-12-31,0.07149489322191271
2005-01-31,0.06263048016701461
2005-02-28,0.06030855539971949
2005-03-31,0.06378802747791953
2005-04-30,0.05688622754491018
2005-05-31,0.04055766793409379
2005-06-30,0.049800796812749
2005-07-31,0.053169734151329244
2005-08-31,0.05942622950819672
2005-09-30,0.04772004241781548
2005-10-31,0.05732484076433121
2005-11-30,0.029233870967741934
2005-12-31,0.0560081466395112
2006-01-31,0.05385556915544676
2006-02-28,0.058530510585305104
2006-03-31,0.04608294930875576
2006-04-30,0.041237113402061855
2006-05-31,0.039125431530494824
2006-06-30,0.04171122994652406
2006-07-31,0.04840370751802266
2006-08-31,0.05991735537190083
2006-09-30,0.03009027081243731
2006-10-31,0.045454545454545456
2006-11-30,0.04263565891472868
2006-12-31,0.05864811133200795
2007-01-31,0.043209876543209874
2007-02-28,0.04447852760736196
2007-03-31,0.050345508390918066
2007-04-30,0.042735042735042736
2007-05-31,0.03981797497155859
2007-06-30,0.04525862068965517
2007-07-31,0.05454545454545454
2007-08-31,0.054922279792746116
2007-09-30,0.05177664974619289
2007-10-31,0.037760416666666664
2007-11-30,0.04083484573502722
2007-12-31,0.0597165991902834
2008-01-31,0.0736392742796158
2008-02-29,0.07488986784140969
2008-03-31,0.08680555555555555
2008-04-30,0.08597285067873303
2008-05-31,0.06989247311827956
2008-06-30,0.06983655274888559
2008-07-31,0.08397932816537468
2008-08-31,0.09246575342465753
2008-09-30,0.0968944099378882
2008-10-31,0.12512613521695257
2008-11-30,0.09326424870466321
2008-12-31,0.08009516256938938
2009-01-31,0.08394543546694648
2009-02-28,0.0639763779527559
2009-03-31,0.08103448275862069
2009-04-30,0.07772511848341232
2009-05-31,0.0576307363927428
2009-06-30,0.08935018050541517
2009-07-31,0.10016835016835017
2009-08-31,0.09409751924721985
2009-09-30,0.07429130009775171
2009-10-31,0.06502463054187192
2009-11-30,0.07925801011804384
2009-12-31,0.08245755860953921
2010-01-31,0.09444444444444444
2010-02-28,0.08231368186874305
2010-03-31,0.07181208053691275
2010-04-30,0.08652988403211419
2010-05-31,0.09488448844884488
2010-06-30,0.09060118543607112
2010-07-31,0.08566978193146417
2010-08-31,0.07692307692307693
2010-09-30,0.07051826677994902
2010-10-31,0.0868320610687023
2010-11-30,0.082701062215478
2010-12-31,0.1062874251497006
2011-01-31,0.09680207433016422
2011-02-28,0.08105022831050228
2011-03-31,0.08841010401188708
2011-04-30,0.112
2011-05-31,0.08648194794290512
2011-06-30,0.07726864330637916
2011-07-31,0.08706677937447169
2011-08-31,0.15217391304347827
2011-09-30,0.10451727192205491
2011-10-31,0.1209349593495935
2011-11-30,0.11594202898550725
2011-12-31,0.12951334379905807
2012-01-31,0.12843029637760703
2012-02-29,0.11343804537521815
2012-03-31,0.08746130030959752
2012-04-30,0.11916583912611718
2012-05-31,0.10153102336825141
2012-06-30,0.10554561717352415
2012-07-31,0.1053484602917342
2012-08-31,0.06717123935666983
2012-09-30,0.07692307692307693
2012-10-31,0.07518022657054584
2012-11-30,0.08051529790660225
2012-12-31,0.09369676320272573
2013-01-31,0.10671573137074516
2013-02-28,0.11338962605548854
2013-03-31,0.0937231298366294
2013-04-30,0.1
2013-05-31,0.0997485331098072
2013-06-30,0.09913378248315688
2013-07-31,0.09409751924721985
2013-08-31,0.10044052863436123
2013-09-30,0.09276437847866419
2013-10-31,0.09831181727904667
2013-11-30,0.08758503401360544
2013-12-31,0.11001788908765653
2014-01-31,0.09186602870813397
2014-02-28,0.09134615384615384
2014-03-31,0.09298245614035087
2014-04-30,0.11668273866923819
2014-05-31,0.09016393442622951
2014-06-30,0.08979206049149338
2014-07-31,0.08657664813343924
2014-08-31,0.06809701492537314
2014-09-30,0.07648183556405354
2014-10-31,0.08602150537634409
2014-11-30,0.0783289817232376
2014-12-31,0.09617097061442564
2015-01-31,0.09287646528403967
2015-02-28,0.09
2015-03-31,0.07600950118764846
2015-04-30,0.059030837004405284
2015-05-31,0.06512042818911686
2015-06-30,0.07484220018034266
2015-07-31,0.07166392092257001
2015-08-31,0.10526315789473684
2015-09-30,0.09643201542912247
2015-10-31,0.10251450676982592
2015-11-30,0.06778370144706779
2015-12-31,0.06437389770723104
2016-01-31,0.10531400966183575
2016-02-29,0.09767441860465116
2016-03-31,0.08963815789473684
2016-04-30,0.09423604757548033
2016-05-31,0.08146821844225605
2016-06-30,0.08285163776493257
2016-07-31,0.08220502901353965
2016-08-31,0.0852059925093633
2016-09-30,0.10344827586206896
2016-10-31,0.073512252042007
2016-11-30,0.07642124883504194
2016-12-31,0.09580838323353294
2017-01-31,0.13001083423618634
2017-02-28,0.10244470314318975
2017-03-31,0.08981001727115717
2017-04-30,0.0871743486973948
2017-05-31,0.06759259259259259
2017-06-30,0.09043927648578812
2017-07-31,0.09800190294957184
2017-08-31,0.06899902818270165
2017-09-30,0.08035714285714286
2017-10-31,0.04928664072632944
2017-11-30,0.08060230292294066
2017-12-31,0.07312049433573635
2018-01-31,0.08771929824561403
2018-02-28,0.08358208955223881
2018-03-31,0.06941649899396378
2018-04-30,0.08878048780487804
2018-05-31,0.07387387387387387
2018-06-30,0.07881269191402251
2018-07-31,0.09734513274336283
2018-08-31,0.09199632014719411
2018-09-30,0.06602768903088392
2018-10-31,0.10722100656455143
2018-11-30,0.09383624655013799
2018-12-31,0.06727480045610035
2019-01-31,0.08785529715762273
2019-02-28,0.09347442680776014
2019-03-31,0.07901234567901234
2019-04-30,0.09102564102564102
2019-05-31,0.08145363408521303
2019-06-30,0.12658227848101267
2019-07-31,0.09471094710947109
2019-08-31,0.14134742404227213
